Cancer Site,Year,Tumour Type,Tumour Type 2,Tumour Type 3,Basis of Diagnosis,Stage,Stage Detail,Stage Detail 2,Age,Region,Sex,Grade,Nodal Status,Incidence,Population,Incidence Rate,Incidence Rate LCI (95%),Incidence Rate UCI (95%),CT count,CT cohort,CT percentage,CT percentage LCI (95%),CT percentage UCI (95%),RT count,RT cohort,RT percentage,RT percentage LCI (95%),RT percentage UCI (95%),Surgery count,Surgery cohort,Surgery percentage,Surgery percentage LCI (95%),Surgery percentage UCI (95%),CT only count,CT only cohort,CT only percentage,CT only percentage LCI (95%),CT only percentage UCI (95%),RT only count,RT only cohort,RT only percentage,RT only percentage LCI (95%),RT only percentage UCI (95%),Surgery only count,Surgery only cohort,Surgery only percentage,Surgery only percentage LCI (95%),Surgery only percentage UCI (95%),CT and RT count,CT and RT cohort,CT and RT percentage,CT and RT percentage LCI (95%),CT and RT percentage UCI (95%),Surgery and CT count,Surgery and CT cohort,Surgery and CT percentage,Surgery and CT percentage LCI (95%),Surgery and CT percentage UCI (95%),Surgery and RT count,Surgery and RT cohort,Surgery and RT percentage,Surgery and RT percentage LCI (95%),Surgery and RT percentage UCI (95%),Surgery and CT and RT count,Surgery and CT and RT cohort,Surgery and CT and RT percentage,Surgery and CT and RT percentage LCI (95%),Surgery and CT and RT percentage UCI (95%),Other care count,Other care cohort,Other care percentage,Other care percentage LCI (95%),Other care percentage UCI (95%),Initial cohort size,Survival cohort size,Net survival 03m,Net survival 03m LCI,Net survival 03m UCI,Crude survival 03m,Crude survival 03m LCI,Crude survival 03m UCI,Net survival 06m,Net survival 06m LCI,Net survival 06m UCI,Crude survival 06m,Crude survival 06m LCI,Crude survival 06m UCI,Net survival 09m,Net survival 09m LCI,Net survival 09m UCI,Crude survival 09m,Crude survival 09m LCI,Crude survival 09m UCI,Net survival 12m,Net survival 12m LCI,Net survival 12m UCI,Crude survival 12m,Crude survival 12m LCI,Crude survival 12m UCI,Net survival 24m,Net survival 24m LCI,Net survival 24m UCI,Crude survival 24m,Crude survival 24m LCI,Crude survival 24m UCI,Net survival 36m,Net survival 36m LCI,Net survival 36m UCI,Crude survival 36m,Crude survival 36m LCI,Crude survival 36m UCI,Net survival 48m,Net survival 48m LCI,Net survival 48m UCI,Crude survival 48m,Crude survival 48m LCI,Crude survival 48m UCI,Net survival 60m,Net survival 60m LCI,Net survival 60m UCI,Crude survival 60m,Crude survival 60m LCI,Crude survival 60m UCI,Routes Population,Screening,Screening percentage,Screening LCI,Screening UCI,Two Week Wait,Two Week Wait percentage,Two Week Wait LCI,Two Week Wait UCI,GP Referral,GP Referral percentage,GP Referral LCI,GP Referral UCI,Other Outpatient,Other Outpatient percentage,Other Outpatient LCI,Other Outpatient UCI,Inpatient Elective,Inpatient Elective percentage,Inpatient Elective LCI,Inpatient Elective UCI,Emergency Presentation,Emergency Presentation percentage,Emergency Presentation LCI,Emergency Presentation UCI,DCO,DCO percentage,DCO LCI,DCO UCI,Unknown Route,Unknown Route percentage,Unknown Route LCI,Unknown Route UCI,Route not classified,Route not classified percentage,Route not classified LCI,Route not classified UCI
Sarcoma,2013,Soft tissue sarcoma,Malignant peripheral nerve sheath tumour (MPNST),All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,86,53865817,0.16,0.128,0.197,21,86,24.419,16.562,34.463,33,86,38.372,28.801,48.937,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,86,0,0,0,4.276,7,8.14,3.999,15.86,39,45.349,35.252,55.844,22,25.581,17.543,35.708,1,1.163,0.206,6.296,15,17.442,10.865,26.803,0,0,0,4.276,2,2.326,0.64,8.088,0,0,0,4.276
Sarcoma,2014,Soft tissue sarcoma,Malignant peripheral nerve sheath tumour (MPNST),All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,66,54316618,0.122,0.094,0.155,12,66,18.182,10.719,29.145,21,66,31.818,21.849,43.787,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,66,0,0,0,5.5,6,9.091,4.233,18.449,28,42.424,31.243,54.439,20,30.303,20.554,42.219,2,3.03,0.835,10.393,7,10.606,5.233,20.312,0,0,0,5.5,1,1.515,0.268,8.096,2,3.03,0.835,10.393
Sarcoma,2015,Soft tissue sarcoma,Malignant peripheral nerve sheath tumour (MPNST),All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,82,54786327,0.15,0.119,0.186,22,82,26.829,18.436,37.296,30,82,36.585,26.979,47.393,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,82,0,0,0,4.475,12,14.634,8.574,23.859,38,46.341,35.955,57.055,12,14.634,8.574,23.859,1,1.22,0.216,6.589,15,18.293,11.411,28.012,0,0,0,4.475,3,3.659,1.252,10.213,1,1.22,0.216,6.589
Sarcoma,2016,Soft tissue sarcoma,Malignant peripheral nerve sheath tumour (MPNST),All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,66,55268067,0.119,0.092,0.152,15,66,22.727,14.285,34.169,35,66,53.03,41.158,64.57,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,66,0,0,0,5.5,9,13.636,7.343,23.93,24,36.364,25.807,48.42,16,24.242,15.509,35.809,1,1.515,0.268,8.096,9,13.636,7.343,23.93,0,0,0,5.5,4,6.061,2.382,14.573,3,4.545,1.558,12.533
Sarcoma,2017,Soft tissue sarcoma,Malignant peripheral nerve sheath tumour (MPNST),All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,59,55619430,0.106,0.081,0.137,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,59,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Sarcoma,2013-2015,Soft tissue sarcoma,Malignant peripheral nerve sheath tumour (MPNST),All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,234,162968762,0.144,0.126,0.163,55,234,23.504,18.526,29.338,84,234,35.897,30.025,42.226,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,234,0,0,0,1.615,25,10.684,7.342,15.296,105,44.872,38.633,51.276,54,23.077,18.14,28.884,4,1.709,0.667,4.312,37,15.812,11.695,21.034,0,0,0,1.615,6,2.564,1.18,5.48,3,1.282,0.437,3.701
Sarcoma,2014-2016,Soft tissue sarcoma,Malignant peripheral nerve sheath tumour (MPNST),All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,214,164371012,0.13,0.113,0.149,49,214,22.897,17.775,28.975,86,214,40.187,33.847,46.873,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,214,0,0,0,1.763,27,12.617,8.818,17.734,90,42.056,35.639,48.753,48,22.43,17.356,28.476,4,1.869,0.729,4.707,31,14.486,10.397,19.828,0,0,0,1.763,8,3.738,1.906,7.202,6,2.804,1.291,5.981
Sarcoma,2015-2017,Soft tissue sarcoma,Malignant peripheral nerve sheath tumour (MPNST),All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,207,165673824,0.125,0.109,0.143,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,207,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Sarcoma,2013,Soft tissue sarcoma,Myofibrosarcomas and other fibroblastic sarcomas,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,95,53865817,0.176,0.143,0.216,12,95,12.632,7.376,20.792,27,95,28.421,20.328,38.191,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,95,1,1.053,0.186,5.724,18,18.947,12.335,27.974,37,38.947,29.754,49,13,13.684,8.175,22.016,3,3.158,1.08,8.877,18,18.947,12.335,27.974,0,0,0,3.886,3,3.158,1.08,8.877,2,2.105,0.579,7.354
Sarcoma,2014,Soft tissue sarcoma,Myofibrosarcomas and other fibroblastic sarcomas,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,74,54316618,0.136,0.107,0.171,12,74,16.216,9.527,26.24,20,74,27.027,18.23,38.091,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,74,0,0,0,4.935,6,8.108,3.769,16.582,41,55.405,44.093,66.184,14,18.919,11.618,29.288,0,0,0,4.935,9,12.162,6.532,21.527,0,0,0,4.935,2,2.703,0.744,9.329,2,2.703,0.744,9.329
Sarcoma,2015,Soft tissue sarcoma,Myofibrosarcomas and other fibroblastic sarcomas,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,88,54786327,0.161,0.129,0.198,14,88,15.909,9.72,24.95,32,88,36.364,27.079,46.789,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,88,0,0,0,4.183,17,19.318,12.426,28.777,39,44.318,34.393,54.718,15,17.045,10.611,26.237,3,3.409,1.166,9.55,9,10.227,5.474,18.307,0,0,0,4.183,4,4.545,1.782,11.112,1,1.136,0.201,6.159
Sarcoma,2016,Soft tissue sarcoma,Myofibrosarcomas and other fibroblastic sarcomas,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,65,55268067,0.118,0.091,0.15,8,65,12.308,6.37,22.451,16,65,24.615,15.758,36.306,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,65,0,0,0,5.58,10,15.385,8.577,26.055,27,41.538,30.36,53.661,7,10.769,5.315,20.601,2,3.077,0.848,10.543,15,23.077,14.514,34.645,0,0,0,5.58,0,0,0,5.58,4,6.154,2.419,14.782
Sarcoma,2017,Soft tissue sarcoma,Myofibrosarcomas and other fibroblastic sarcomas,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,70,55619430,0.126,0.098,0.159,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,70,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Sarcoma,2013-2015,Soft tissue sarcoma,Myofibrosarcomas and other fibroblastic sarcomas,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,257,162968762,0.158,0.139,0.178,38,257,14.786,10.966,19.643,79,257,30.739,25.416,36.63,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,257,1,0.389,0.069,2.171,41,15.953,11.983,20.927,117,45.525,39.547,51.635,42,16.342,12.324,21.353,6,2.335,1.074,4.999,36,14.008,10.293,18.783,0,0,0,1.473,9,3.502,1.853,6.52,5,1.946,0.834,4.473
Sarcoma,2014-2016,Soft tissue sarcoma,Myofibrosarcomas and other fibroblastic sarcomas,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,227,164371012,0.138,0.121,0.157,34,227,14.978,10.921,20.201,68,227,29.956,24.371,36.208,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,227,0,0,0,1.664,33,14.537,10.542,19.713,107,47.137,40.745,53.624,36,15.859,11.681,21.174,5,2.203,0.944,5.052,33,14.537,10.542,19.713,0,0,0,1.664,6,2.643,1.217,5.646,7,3.084,1.502,6.227
Sarcoma,2015-2017,Soft tissue sarcoma,Myofibrosarcomas and other fibroblastic sarcomas,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,223,165673824,0.135,0.118,0.153,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,223,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Sarcoma,2013,Soft tissue sarcoma,Myxoid fibroblastic sarcomas,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,175,53865817,0.325,0.279,0.377,8,175,4.571,2.334,8.76,83,175,47.429,40.165,54.802,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,175,0,0,0,2.148,58,33.143,26.596,40.413,66,37.714,30.87,45.086,27,15.429,10.825,21.517,1,0.571,0.101,3.165,7,4,1.951,8.025,0,0,0,2.148,13,7.429,4.392,12.294,3,1.714,0.585,4.918
Sarcoma,2014,Soft tissue sarcoma,Myxoid fibroblastic sarcomas,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,197,54316618,0.363,0.314,0.417,16,197,8.122,5.061,12.785,113,197,57.36,50.379,64.061,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,197,0,0,0,1.913,63,31.98,25.865,38.784,72,36.548,30.141,43.471,30,15.228,10.88,20.907,4,2.03,0.792,5.104,11,5.584,3.146,9.72,0,0,0,1.913,13,6.599,3.897,10.962,4,2.03,0.792,5.104
Sarcoma,2015,Soft tissue sarcoma,Myxoid fibroblastic sarcomas,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,186,54786327,0.34,0.292,0.392,14,186,7.527,4.536,12.236,113,186,60.753,53.586,67.485,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,186,0,0,0,2.024,72,38.71,32.006,45.871,64,34.409,27.959,41.489,23,12.366,8.383,17.871,1,0.538,0.095,2.982,14,7.527,4.536,12.236,0,0,0,2.024,9,4.839,2.566,8.939,3,1.613,0.55,4.634
Sarcoma,2016,Soft tissue sarcoma,Myxoid fibroblastic sarcomas,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,218,55268067,0.394,0.344,0.45,10,218,4.587,2.51,8.237,133,218,61.009,54.398,67.239,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,218,0,0,0,1.732,83,38.073,31.887,44.673,79,36.239,30.147,42.807,38,17.431,12.971,23.019,0,0,0,1.732,11,5.046,2.841,8.808,0,0,0,1.732,3,1.376,0.469,3.967,4,1.835,0.716,4.622
Sarcoma,2017,Soft tissue sarcoma,Myxoid fibroblastic sarcomas,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,193,55619430,0.347,0.3,0.4,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,193,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
